"ONSET_YEAR","ONSET_MONTH","ONSET_DAY","COUNTRY","STATE","COUNTY_MUNI","SEROTYPE","SPECIES"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,12,"USA","WY","park","IN","equine"
2019,9,13,"USA","CO","larimer","IN","equine"
2019,9,13,"USA","CO","clear creek","IN","equine"
2019,9,13,"USA","WY","carbon","IN","equine"
2019,9,13,"USA","WY","goshen","IN","equine"
2019,9,13,"USA","WY","park","IN","equine"
2019,9,13,"USA","WY","park","IN","equine"
2019,9,13,"USA","WY","park","IN","equine"
2019,9,13,"USA","WY","park","IN","equine"
2019,9,13,"USA","NE","scotts bluff","IN","equine"
2019,9,14,"USA","WY","park","IN","equine"
2019,9,14,"USA","WY","park","IN","equine"
2019,9,14,"USA","NE","scotts bluff","IN","equine"
2019,9,15,"USA","WY","hot springs","IN","equine"
2019,9,15,"USA","WY","park","IN","equine"
2019,9,15,"USA","WY","park","IN","equine"
2019,9,15,"USA","NE","morrill","IN","equine"
2019,9,16,"USA","CO","summit","IN","equine"
2019,9,16,"USA","CO","teller","IN","equine"
2019,9,16,"USA","CO","douglas","IN","equine"
2019,9,16,"USA","CO","larimer","IN","bovine"
2019,9,16,"USA","WY","fremont","IN","equine"
2019,9,16,"USA","WY","hot springs","IN","equine"
2019,9,16,"USA","WY","park","IN","equine"
2019,9,16,"USA","WY","park","IN","equine"
2019,9,16,"USA","WY","park","IN","equine"
2019,9,16,"USA","WY","park","IN","equine"
2019,9,16,"USA","NE","scotts bluff","IN","equine"
2019,9,17,"USA","CO","garfield","IN","equine"
2019,9,17,"USA","CO","montrose","IN","equine"
2019,9,17,"USA","CO","park","IN","equine"
2019,9,17,"USA","WY","park","IN","equine"
2019,9,17,"USA","WY","park","IN","equine"
2019,9,17,"USA","WY","park","IN","equine"
2019,9,18,"USA","CO","fremont","IN","equine"
2019,9,18,"USA","WY","fremont","IN","equine"
2019,9,18,"USA","WY","hot springs","IN","equine"
2019,9,18,"USA","UT","uintah","IN","equine"
2019,9,19,"USA","WY","albany","IN","equine"
2019,9,19,"USA","WY","park","IN","equine"
2019,9,20,"USA","CO","san miguel","IN","equine"
2019,9,20,"USA","CO","san miguel","IN","equine"
2019,9,20,"USA","WY","fremont","IN","equine"
2019,9,20,"USA","WY","park","IN","equine"
2019,9,20,"USA","WY","park","IN","equine"
2019,9,20,"USA","NE","scotts bluff","IN","equine"
2019,9,21,"USA","CO","rio blanco","IN","equine"
2019,9,21,"USA","CO","jefferson","IN","equine"
2019,9,21,"USA","WY","hot springs","IN","equine"
2019,9,22,"USA","NE","scotts bluff","IN","equine"
2019,9,23,"USA","WY","fremont","IN","equine"
2019,9,23,"USA","WY","fremont","IN","equine"
2019,9,23,"USA","WY","park","IN","equine"
2019,9,23,"USA","WY","park","IN","equine"
2019,9,23,"USA","WY","park","IN","equine"
2019,9,23,"USA","WY","park","IN","equine"
2019,9,23,"USA","WY","park","IN","equine"
2019,9,25,"USA","CO","gunnison","IN","equine"
2019,9,26,"USA","CO","san miguel","IN","equine"
2019,9,26,"USA","CO","garfield","IN","equine"
2019,9,26,"USA","WY","fremont","IN","equine"
2019,9,26,"USA","WY","fremont","IN","equine"
2019,9,26,"USA","WY","park","IN","equine"
2019,9,27,"USA","CO","garfield","IN","equine"
2019,9,27,"USA","WY","fremont","IN","equine"
2019,9,27,"USA","WY","hot springs","IN","equine"
2019,9,27,"USA","NE","scotts bluff","IN","equine"
2019,9,29,"USA","CO","fremont","IN","equine"
2019,10,1,"USA","CO","montrose","IN","equine"
2019,10,1,"USA","CO","jefferson","IN","equine"
2019,10,1,"USA","CO","larimer","IN","equine"
2019,10,2,"USA","CO","garfield","IN","equine"
2019,10,2,"USA","CO","morgan","IN","equine"
2019,10,2,"USA","WY","fremont","IN","equine"
2019,10,3,"USA","WY","converse","IN","equine"
2019,10,7,"USA","CO","garfield","IN","equine"
2019,10,7,"USA","CO","garfield","IN","equine"
2019,10,7,"USA","WY","goshen","IN","equine"
2019,10,9,"USA","CO","garfield","IN","equine"
2019,10,9,"USA","CO","garfield","IN","equine"
2019,10,9,"USA","CO","larimer","IN","equine"
2019,10,9,"USA","WY","fremont","IN","equine"
2019,10,11,"USA","CO","garfield","IN","equine"
2019,10,11,"USA","WY","fremont","IN","equine"
2019,10,12,"USA","CO","garfield","IN","equine"
2019,10,12,"USA","KS","sherman","IN","equine"
2019,10,14,"USA","CO","garfield","IN","equine"
2019,10,14,"USA","WY","fremont","IN","equine"
2019,10,15,"USA","CO","pitkin","IN","equine"
2019,10,16,"USA","TX","collin","IN","equine"
2019,10,16,"USA","UT","carbon","IN","equine"
2019,10,17,"USA","CO","garfield","IN","equine"
2019,10,17,"USA","CO","eagle","IN","equine"
2019,10,17,"USA","WY","fremont","IN","equine"
2019,10,17,"USA","NE","morrill","IN","equine"
2019,10,19,"USA","CO","garfield","IN","equine"
2019,10,21,"USA","CO","garfield","IN","equine"
2019,10,21,"USA","CO","mesa","IN","equine"
2019,10,28,"USA","NE","garden","IN","equine"
2019,10,28,"USA","UT","uintah","IN","equine"
2019,10,29,"USA","CO","fremont","IN","equine"
2019,10,30,"USA","CO","pitkin","IN","equine"
2019,11,5,"USA","CO","garfield","IN","bovine"
2019,11,11,"USA","UT","uintah","IN","bovine"
2019,11,12,"USA","CO","pitkin","IN","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,2,25,"MEX","COA","tecpatan","NJ","bovine"
2020,7,7,"MEX","COA","socoltenango","NJ","bovine"
2020,7,29,"MEX","COA","jiquipilas","NJ","suilline"
2020,8,13,"MEX","COA","san fernando","NJ","bovine"
2020,3,24,"MEX","VER","tihuatlan","NJ","bovine"
2020,4,25,"MEX","HID","cuetzala del progreso","NJ","bovine"
2020,11,11,"MEX","VER","atzalan","IN","bovine"
2020,10,15,"MEX","COA","villaflores","NJ","bovine"
2020,10,21,"MEX","COA","villa corzo","NJ","bovine"
2020,10,15,"MEX","COA","villaflores","NJ","bovine"
2020,11,2,"MEX","COA","villaflores","NJ","bovine"
2020,11,6,"MEX","OAX","san juan bautista valle nacional","NJ","bovine"
2020,11,6,"MEX","OAX","san juan bautista valle nacional","NJ","bovine"
2020,11,7,"MEX","COA","villaflores","NJ","bovine"
2020,11,7,"MEX","OAX","san juan bautista valle nacional","NJ","bovine"
2020,11,7,"MEX","OAX","san juan bautista valle nacional","NJ","bovine"
2020,11,10,"MEX","OAX","san juan bautista valle nacional","NJ","bovine"
2020,11,10,"MEX","VER","tlapacoyan","NJ","bovine"
2020,11,20,"MEX","VER","acajete","NJ","bovine"
2020,11,20,"MEX","VER","acajete","NJ","bovine"
2020,11,25,"MEX","VER","atzalan","NJ","bovine"
2020,11,25,"MEX","VER","acajete","NJ","bovine"
2020,11,25,"MEX","VER","acajete","NJ","bovine"
2020,11,25,"MEX","VER","acajete","NJ","bovine"
2020,11,26,"MEX","TAB","jalpa de mendez","NJ","suilline"
2020,12,2,"MEX","TAB","jalpa de mendez","NJ","suilline"
2020,12,6,"MEX","VER","atzalan","NJ","bovine"
2020,12,23,"MEX","TAB","macuspana","NJ","bovine"
2020,12,23,"MEX","COA","olinalá","NJ","bovino"
2020,10,1,"MEX","HID","tepecoacuilco de trujano","NJ","bovine"
2020,10,29,"MEX","VER","tlapacoyan","NJ","bovine"
2020,4,6,"USA","NM","dona ana","IN","equine"
2020,4,8,"USA","NM","sierra","IN","equine"
2020,4,14,"USA","TX","el paso","IN","equine"
2020,4,16,"USA","NM","sierra","IN","equine"
2020,4,16,"USA","NM","eddy","IN","equine"
2020,4,16,"USA","NM","dona ana","IN","equine"
2020,4,16,"USA","AZ","cochise",NA,"equine"
2020,4,17,"USA","NM","dona ana","IN","equine"
2020,4,17,"USA","NM","dona ana","IN","equine"
2020,4,19,"USA","TX","starr","NJ","equine"
2020,4,21,"USA","NM","dona ana",NA,"equine"
2020,4,21,"USA","TX","starr","NJ","equine"
2020,4,22,"USA","NM","sierra",NA,"equine"
2020,4,23,"USA","AZ","pinal","IN","equine"
2020,4,23,"USA","TX","zapata","IN","equine"
2020,4,24,"USA","AZ","gila","IN","equine"
2020,4,25,"USA","AZ","cochise","IN","equine"
2020,4,25,"USA","TX","starr","NJ","bovine"
2020,4,25,"USA","TX","zapata","NJ","bovine"
2020,4,30,"USA","NM","dona ana","IN","equine"
2020,4,30,"USA","TX","starr","NJ","bovine"
2020,5,1,"USA","NM","grant","IN","equine"
2020,5,1,"USA","TX","hudspeth","IN","equine"
2020,5,2,"USA","AZ","pima","IN","equine"
2020,5,4,"USA","NM","de baca","IN","equine"
2020,5,4,"USA","NM","bernalillo","IN","equine"
2020,5,5,"USA","NM","de baca","IN","equine"
2020,5,7,"USA","TX","mcmullen","NJ","bovine"
2020,5,9,"USA","AZ","santa cruz","IN","equine"
2020,5,10,"USA","AZ","cochise","IN","equine"
2020,5,12,"USA","NM","sierra",NA,"equine"
2020,5,14,"USA","AZ","maricopa","IN","equine"
2020,5,14,"USA","TX","kerr","NJ","equine"
2020,5,15,"USA","AZ","cochise","IN","equine"
2020,5,15,"USA","AZ","maricopa","IN","equine"
2020,5,17,"USA","AZ","pinal","IN","equine"
2020,5,20,"USA","NM","dona ana","IN","equine"
2020,5,20,"USA","AZ","maricopa",NA,"equine"
2020,5,20,"USA","AZ","maricopa","IN","equine"
2020,5,22,"USA","AZ","maricopa","IN","equine"
2020,5,22,"USA","AZ","apache","IN","equine"
2020,5,26,"USA","AZ","maricopa","IN","equine"
2020,5,30,"USA","AZ","apache","IN","equine"
2020,6,1,"USA","KS","butler","IN","bovine"
2020,6,3,"USA","AZ","maricopa","IN","equine"
2020,6,4,"USA","KS","butler","IN","equine"
2020,6,8,"USA","AZ","maricopa","IN","equine"
2020,6,8,"USA","KS","butler","IN","equine"
2020,6,8,"USA","KS","butler","IN","equine"
2020,6,8,"USA","KS","sedgwick","IN","equine"
2020,6,8,"USA","KS","butler",NA,"equine"
2020,6,9,"USA","KS","butler","IN","equine"
2020,6,9,"USA","KS","butler","IN","equine"
2020,6,10,"USA","KS","sedgwick","IN","equine"
2020,6,10,"USA","KS","sedgwick","IN","equine"
2020,6,10,"USA","KS","butler",NA,"equine"
2020,6,10,"USA","KS","butler",NA,"equine"
2020,6,12,"USA","KS","butler","IN","equine"
2020,6,12,"USA","KS","cowley","IN","equine"
2020,6,12,"USA","KS","butler","IN","equine"
2020,6,12,"USA","KS","butler",NA,"equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","cowley","IN","equine"
2020,6,13,"USA","KS","butler","IN","equine"
2020,6,13,"USA","KS","butler",NA,"equine"
2020,6,14,"USA","KS","butler","IN","equine"
2020,6,14,"USA","KS","cowley","IN","equine"
2020,6,15,"USA","KS","sedgwick","IN","equine"
2020,6,16,"USA","KS","butler","IN","equine"
2020,6,16,"USA","KS","butler","IN","equine"
2020,6,17,"USA","KS","butler","IN","equine"
2020,6,17,"USA","KS","butler","IN","equine"
2020,6,17,"USA","KS","sedgwick","IN","equine"
2020,6,17,"USA","NE","buffalo","IN","equine"
2020,6,19,"USA","KS","sedgwick","IN","equine"
2020,6,19,"USA","KS","butler",NA,"equine"
2020,6,19,"USA","KS","butler",NA,"equine"
2020,6,19,"USA","KS","butler",NA,"equine"
2020,6,19,"USA","KS","butler",NA,"equine"
2020,6,19,"USA","KS","butler",NA,"equine"
2020,6,20,"USA","KS","butler","IN","equine"
2020,6,20,"USA","KS","sumner","IN","equine"
2020,6,21,"USA","KS","sumner","IN","equine"
2020,6,21,"USA","KS","butler",NA,"equine"
2020,6,21,"USA","KS","butler",NA,"equine"
2020,6,22,"USA","KS","butler","IN","equine"
2020,6,22,"USA","KS","butler",NA,"equine"
2020,6,22,"USA","KS","cowley","IN","bovine"
2020,6,23,"USA","KS","butler","IN","equine"
2020,6,24,"USA","KS","butler","IN","equine"
2020,6,24,"USA","OK","washington","IN","equine"
2020,6,25,"USA","KS","butler","IN","equine"
2020,6,25,"USA","KS","butler","IN","equine"
2020,6,25,"USA","KS","cowley","IN","equine"
2020,6,25,"USA","KS","greenwood","IN","equine"
2020,6,26,"USA","KS","butler","IN","equine"
2020,6,26,"USA","KS","butler","IN","equine"
2020,6,26,"USA","KS","butler","IN","equine"
2020,6,26,"USA","KS","sumner",NA,"equine"
2020,6,26,"USA","KS","sumner",NA,"equine"
2020,6,27,"USA","KS","butler","IN","equine"
2020,6,27,"USA","KS","cowley","IN","bovine"
2020,6,27,"USA","KS","sedgwick","IN","equine"
2020,6,27,"USA","KS","sedgwick","IN","equine"
2020,6,27,"USA","KS","butler",NA,"equine"
2020,6,28,"USA","KS","cherokee","IN","equine"
2020,6,28,"USA","KS","marion","IN","equine"
2020,6,28,"USA","KS","sedgwick","IN","equine"
2020,6,28,"USA","NE","buffalo","IN","equine"
2020,6,29,"USA","KS","greenwood","IN","equine"
2020,6,29,"USA","KS","butler",NA,"equine"
2020,6,29,"USA","KS","butler",NA,"equine"
2020,6,30,"USA","KS","montgomery","IN","equine"
2020,6,30,"USA","KS","butler",NA,"equine"
2020,6,30,"USA","KS","butler",NA,"equine"
2020,7,1,"USA","KS","butler","IN","equine"
2020,7,1,"USA","KS","chase","IN","equine"
2020,7,1,"USA","KS","montgomery","IN","equine"
2020,7,1,"USA","KS","cowley",NA,"equine"
2020,7,1,"USA","KS","cowley",NA,"equine"
2020,7,1,"USA","NE","johnson","IN","equine"
2020,7,2,"USA","KS","butler","IN","equine"
2020,7,2,"USA","KS","cowley",NA,"equine"
2020,7,2,"USA","KS","greenwood",NA,"equine"
2020,7,2,"USA","OK","washington","IN","equine"
2020,7,4,"USA","KS","cowley","IN","equine"
2020,7,4,"USA","KS","sedgwick","IN","equine"
2020,7,4,"USA","KS","wilson","IN","equine"
2020,7,4,"USA","NE","buffalo","IN","equine"
2020,7,5,"USA","KS","butler","IN","equine"
2020,7,5,"USA","KS","cowley","IN","equine"
2020,7,5,"USA","KS","montgomery","IN","equine"
2020,7,5,"USA","OK","washington","IN","equine"
2020,7,5,"USA","OK","osage","IN","equine"
2020,7,6,"USA","KS","cowley","IN","equine"
2020,7,6,"USA","KS","morris","IN","equine"
2020,7,6,"USA","KS","butler",NA,"equine"
2020,7,6,"USA","KS","cowley",NA,"equine"
2020,7,7,"USA","KS","miami","IN","equine"
2020,7,7,"USA","KS","montgomery","IN","equine"
2020,7,7,"USA","KS","montgomery",NA,"equine"
2020,7,7,"USA","KS","montgomery",NA,"equine"
2020,7,7,"USA","KS","sumner",NA,"equine"
2020,7,8,"USA","KS","sedgwick","IN","equine"
2020,7,8,"USA","KS","montgomery",NA,"equine"
2020,7,8,"USA","KS","montgomery",NA,"equine"
2020,7,8,"USA","OK","craig","IN","equine"
2020,7,9,"USA","KS","elk","IN","equine"
2020,7,10,"USA","KS","montgomery","IN","bovine"
2020,7,10,"USA","KS","montgomery","IN","bovine"
2020,7,10,"USA","KS","neosho","IN","equine"
2020,7,10,"USA","KS","wilson","IN","equine"
2020,7,10,"USA","KS","cowley",NA,"equine"
2020,7,10,"USA","KS","montgomery",NA,"equine"
2020,7,10,"USA","KS","montgomery",NA,"equine"
2020,7,11,"USA","KS","cowley","IN","equine"
2020,7,11,"USA","KS","miami","IN","equine"
2020,7,11,"USA","OK","osage","IN","equine"
2020,7,12,"USA","KS","allen","IN","equine"
2020,7,12,"USA","KS","cherokee","IN","equine"
2020,7,12,"USA","KS","cherokee","IN","equine"
2020,7,12,"USA","KS","montgomery",NA,"equine"
2020,7,12,"USA","KS","wilson",NA,"equine"
2020,7,12,"USA","OK","ottawa","IN","equine"
2020,7,13,"USA","KS","allen","IN","equine"
2020,7,13,"USA","KS","cherokee","IN","equine"
2020,7,13,"USA","KS","coffey","IN","equine"
2020,7,13,"USA","KS","lyon","IN","equine"
2020,7,13,"USA","KS","allen",NA,"equine"
2020,7,13,"USA","KS","montgomery",NA,"equine"
2020,7,14,"USA","KS","allen","IN","equine"
2020,7,14,"USA","KS","cherokee","IN","equine"
2020,7,14,"USA","KS","labette","IN","equine"
2020,7,14,"USA","KS","neosho","IN","equine"
2020,7,14,"USA","KS","wilson","IN","equine"
2020,7,15,"USA","KS","cherokee","IN","equine"
2020,7,15,"USA","KS","labette","IN","equine"
2020,7,15,"USA","KS","lyon","IN","equine"
2020,7,15,"USA","KS","allen",NA,"equine"
2020,7,15,"USA","KS","butler",NA,"equine"
2020,7,15,"USA","KS","butler",NA,"equine"
2020,7,15,"USA","KS","cherokee",NA,"equine"
2020,7,15,"USA","KS","labette",NA,"equine"
2020,7,15,"USA","KS","miami",NA,"equine"
2020,7,15,"USA","KS","sumner",NA,"equine"
2020,7,15,"USA","NE","gage","IN","equine"
2020,7,15,"USA","OK","ottawa","IN","equine"
2020,7,15,"USA","OK","cherokee","IN","equine"
2020,7,15,"USA","KS","cherokee","IN","equine"
2020,7,16,"USA","KS","linn","IN","equine"
2020,7,16,"USA","KS","allen",NA,"equine"
2020,7,16,"USA","KS","cherokee",NA,"equine"
2020,7,16,"USA","KS","cowley",NA,"equine"
2020,7,16,"USA","KS","wilson",NA,"equine"
2020,7,16,"USA","KS","wilson",NA,"equine"
2020,7,16,"USA","OK","washington","IN","equine"
2020,7,16,"USA","OK","tulsa","IN","equine"
2020,7,16,"USA","OK","ottawa","IN","equine"
2020,7,17,"USA","KS","bourbon","IN","equine"
2020,7,17,"USA","KS","allen",NA,"equine"
2020,7,17,"USA","KS","allen",NA,"equine"
2020,7,17,"USA","KS","cherokee",NA,"equine"
2020,7,17,"USA","KS","labette",NA,"equine"
2020,7,17,"USA","KS","lyon",NA,"equine"
2020,7,17,"USA","KS","neosho",NA,"equine"
2020,7,17,"USA","KS","wilson",NA,"equine"
2020,7,17,"USA","KS","wilson",NA,"equine"
2020,7,17,"USA","OK","nowata","IN","equine"
2020,7,18,"USA","KS","cherokee",NA,"equine"
2020,7,18,"USA","KS","morris",NA,"equine"
2020,7,18,"USA","KS","neosho",NA,"equine"
2020,7,18,"USA","OK","adair","IN","equine"
2020,7,19,"USA","KS","linn","IN","equine"
2020,7,19,"USA","KS","lyon","IN","equine"
2020,7,19,"USA","KS","neosho","IN","equine"
2020,7,19,"USA","KS","coffey",NA,"equine"
2020,7,19,"USA","KS","coffey",NA,"equine"
2020,7,19,"USA","KS","montgomery",NA,"equine"
2020,7,19,"USA","KS","neosho",NA,"equine"
2020,7,19,"USA","KS","neosho",NA,"equine"
2020,7,19,"USA","AR","benton","IN","equine"
2020,7,20,"USA","KS","woodson","IN","equine"
2020,7,20,"USA","KS","linn",NA,"equine"
2020,7,20,"USA","KS","miami",NA,"equine"
2020,7,20,"USA","KS","neosho",NA,"equine"
2020,7,20,"USA","MO","jasper",NA,"equine"
2020,7,20,"USA","MO","newton",NA,"equine"
2020,7,20,"USA","MO","newton",NA,"equine"
2020,7,21,"USA","KS","crawford","IN","equine"
2020,7,21,"USA","KS","marion","IN","bovine"
2020,7,21,"USA","KS","cherokee",NA,"equine"
2020,7,21,"USA","KS","greenwood",NA,"equine"
2020,7,21,"USA","KS","lyon",NA,"equine"
2020,7,21,"USA","KS","neosho",NA,"equine"
2020,7,21,"USA","KS","neosho",NA,"equine"
2020,7,21,"USA","KS","neosho",NA,"equine"
2020,7,21,"USA","OK","rogers",NA,"equine"
2020,7,21,"USA","MO","jasper",NA,"equine"
2020,7,21,"USA","MO","newton",NA,"equine"
2020,7,22,"USA","KS","riley","IN","equine"
2020,7,22,"USA","KS","cowley",NA,"equine"
2020,7,22,"USA","KS","miami",NA,"equine"
2020,7,22,"USA","MO","jasper",NA,"equine"
2020,7,22,"USA","MO","jasper",NA,"equine"
2020,7,22,"USA","MO","newton",NA,"equine"
2020,7,23,"USA","KS","franklin","IN","equine"
2020,7,23,"USA","KS","crawford",NA,"equine"
2020,7,23,"USA","OK","ottawa","IN","equine"
2020,7,23,"USA","OK","rogers",NA,"equine"
2020,7,24,"USA","KS","cowley",NA,"equine"
2020,7,24,"USA","KS","miami",NA,"equine"
2020,7,24,"USA","MO","jasper",NA,"equine"
2020,7,25,"USA","KS","cherokee",NA,"equine"
2020,7,25,"USA","KS","labette",NA,"equine"
2020,7,25,"USA","KS","miami",NA,"equine"
2020,7,25,"USA","KS","neosho",NA,"equine"
2020,7,25,"USA","AR","benton","IN","equine"
2020,7,25,"USA","AR","benton","IN","equine"
2020,7,26,"USA","OK","cherokee","IN","equine"
2020,7,26,"USA","OK","cherokee","IN","equine"
2020,7,27,"USA","KS","miami","IN","equine"
2020,7,27,"USA","OK","osage",NA,"equine"
2020,7,27,"USA","OK","rogers",NA,"equine"
2020,7,28,"USA","AR","benton","IN","equine"
2020,8,1,"USA","KS","harvey","IN","equine"
2020,8,2,"USA","KS","butler",NA,"equine"
2020,8,4,"USA","KS","sedgwick","IN","equine"
2020,8,4,"USA","KS","cherokee",NA,"equine"
2020,8,4,"USA","KS","sedgwick",NA,"equine"
2020,8,6,"USA","KS","johnson","IN","equine"
2020,8,9,"USA","KS","labette",NA,"equine"
2020,8,11,"USA","KS","montgomery",NA,"equine"
2020,8,11,"USA","OK","craig",NA,"equine"
2020,8,11,"USA","MO","lawrence",NA,"equine"
2020,8,11,"USA","MO","mcdonald",NA,"equine"
2020,8,11,"USA","MO","newton",NA,"equine"
2020,8,11,"USA","MO","newton",NA,"equine"
2020,8,13,"USA","MO","jasper",NA,"equine"
2020,8,13,"USA","MO","newton",NA,"equine"
2020,8,16,"USA","MO","ozark",NA,"bovine"
2020,8,18,"USA","KS","johnson",NA,"equine"
2020,8,22,"USA","KS","neosho",NA,"equine"
2020,8,26,"USA","MO","mcdonald",NA,"equine"
2020,8,28,"USA","KS","miami",NA,"equine"
2020,9,10,"USA","KS","sedgwick","IN","equine"
2021,4,27,"MEX","VER","tlapacoyan","NJ","bovine"
2021,6,29,"MEX","COA","jiquipilas","NJ","bovine"
2021,7,28,"MEX","COA","cintalapa","NJ","bovine"
2021,8,2,"MEX","VER","tihuatlan","NJ","caprine"
2021,10,8,"MEX","MOR","puente de ixtla","NJ","bovine"
2021,11,14,"MEX","GRO","ajuchitlan del progreso","NJ","bovine"
2021,3,30,"MEX","COA","ixtacomitan","NJ","bovine"
2021,4,16,"MEX","COA","ixtacomitan","NJ","bovine"
2021,4,18,"MEX","COA","ixtapangajoya","NJ","bovine"
2021,5,13,"MEX","NAY","tepic","NJ","bovine"
2021,6,17,"MEX","COA","totolapa","NJ","suilline"
2021,7,1,"MEX","COA","arriaga","NJ","suilline"
2021,7,2,"MEX","GRO","olinalá","NJ","bovine"
2021,7,6,"MEX","COA","chiapilla","NJ","bovine"
